user_id,item_id
586,77
586,1095
586,1862
586,1043
586,187
586,840
586,1436
587,1161
587,1221
587,1015
587,1544
587,1019
587,1549
587,1968
587,599
587,848
587,785
588,785
588,1028
588,1152
588,1818
588,1600
588,972
588,102
588,608
588,596
588,1667
589,416
589,767
589,2010
589,105
589,579
589,421
589,1575
589,1174
589,1785
589,1508
590,1015
590,1159
590,1160
590,1509
590,401
590,795
590,2131
590,1122
590,2011
590,592
591,115
591,1355
591,132
591,2
591,29
591,571
591,316
591,1380
591,1176
591,954
592,1540
592,79
592,250
592,1097
592,613
592,1446
592,151
592,1899
592,1447
592,337
593,1294
593,991
593,487
593,570
593,1311
593,1612
593,559
593,684
593,465
593,953
594,267
594,1018
594,914
594,1274
594,423
594,833
594,1379
594,1595
594,2024
594,1327
595,150
595,695
595,77
595,878
595,83
595,1214
595,1615
595,750
595,1309
595,1446
596,485
596,2005
596,1064
596,1128
596,823
596,1097
596,1764
596,814
596,1930
596,342
597,571
597,56
597,1087
597,2018
597,652
597,487
597,169
597,189
597,1471
597,22
598,158
598,1190
598,896
598,538
598,702
598,1199
598,824
598,1878
598,1095
598,1612
599,231
599,220
599,397
599,718
599,192
599,1890
599,1368
599,1792
599,1871
599,766
600,756
600,1216
600,1280
600,1867
600,1292
600,716
600,2010
600,149
600,1132
600,513
601,256
601,693
601,145
601,305
601,19
601,1191
601,1208
601,1529
601,689
601,1358
602,1015
602,445
602,1486
602,977
602,759
602,1221
602,1561
602,760
602,610
602,2131
603,688
603,1612
603,1841
603,1040
603,330
603,953
603,649
603,1896
603,2075
603,148
604,1080
604,785
604,1549
604,908
604,574
604,1790
604,1965
604,1021
604,609
604,729
605,533
605,218
605,93
605,527
605,695
605,541
605,184
605,167
605,1204
605,255
606,489
606,977
606,577
606,1966
606,908
606,2132
606,1150
606,607
606,984
606,1553
607,78
607,2
607,205
607,1814
607,56
607,162
607,1016
607,688
607,1937
607,85
608,475
608,78
608,1385
608,1380
608,1352
608,658
608,1539
608,1094
608,299
608,2091
609,1490
609,1062
609,1219
609,875
609,1043
609,615
609,1236
609,1105
609,1290
609,122
610,598
610,831
610,1078
610,1683
610,864
610,1980
610,1658
610,1735
610,1134
610,1676
611,485
611,196
611,1622
611,1092
611,986
611,192
611,1520
611,2171
611,648
611,241
612,785
612,1562
612,220
612,1998
612,98
612,1003
612,425
612,1975
612,864
612,876
613,203
613,1685
613,384
613,690
613,1379
613,1629
613,507
613,1270
613,1497
613,1585
614,1364
614,93
614,896
614,1474
614,804
614,1472
614,1050
614,739
614,569
614,283
615,536
615,83
615,1733
615,563
615,716
615,992
615,1907
615,541
615,509
615,1111
616,2015
616,740
616,1463
616,7
616,707
616,351
616,535
616,824
616,240
616,1279
617,598
617,445
617,1872
617,1160
617,575
617,2011
617,1411
617,984
617,1658
617,1735
618,1076
618,1487
618,640
618,812
618,567
618,303
618,2081
618,872
618,1081
618,2057
619,1355
619,1700
619,1253
619,2005
619,953
619,2091
619,814
619,128
619,1215
619,1349
620,984
620,578
620,37
620,255
620,1625
620,558
620,1614
620,89
620,1109
620,1539
621,401
621,2050
621,850
621,1647
621,2025
621,2051
621,1123
621,2163
621,217
621,1652
622,33
622,1468
622,55
622,7
622,1127
622,1733
622,108
622,1732
622,132
622,279
623,623
623,1400
623,384
623,29
623,1706
623,743
623,319
623,507
623,1267
623,1711
624,471
624,145
624,1379
624,1000
624,1253
624,647
624,121
624,988
624,1361
624,294
625,106
625,1605
625,1128
625,1406
625,1231
625,221
625,1127
625,364
625,1421
625,859
626,270
626,787
626,393
626,1290
626,1562
626,1660
626,103
626,1224
626,1622
626,605
627,88
627,902
627,145
627,130
627,780
627,74
627,1210
627,1418
627,1763
627,34
628,1402
628,67
628,379
628,1403
628,652
628,385
628,118
628,669
628,1470
628,517
629,471
629,651
629,79
629,54
629,1480
629,1358
629,1402
629,636
629,541
629,1495
630,984
630,1002
630,768
630,37
630,114
630,1015
630,1098
630,615
630,1931
630,757
631,812
631,241
631,416
631,790
631,1735
631,2064
631,109
631,35
631,1544
631,440
632,395
632,258
632,257
632,2070
632,1785
632,2022
632,268
632,604
632,2052
632,457
633,416
633,1222
633,425
633,1166
633,97
633,2127
633,915
633,212
633,1159
633,848
634,25
634,16
634,132
634,1098
634,403
634,1520
634,203
634,846
634,1971
634,1523
635,403
635,1622
635,109
635,1464
635,260
635,53
635,240
635,337
635,100
635,125
636,467
636,507
636,77
636,179
636,1177
636,133
636,56
636,1059
636,1490
636,291
637,1019
637,867
637,335
637,848
637,1697
637,1658
637,2143
637,1969
637,1931
637,798
638,1670
638,1973
638,800
638,954
638,1449
638,700
638,1751
638,1779
638,731
638,892
639,496
639,37
639,1538
639,670
639,1540
639,1460
639,900
639,1351
639,1352
639,1032
640,1013
640,1850
640,78
640,567
640,951
640,560
640,541
640,1409
640,1669
640,751
641,905
641,395
641,601
641,908
641,1574
641,907
641,1166
641,2081
641,1867
641,1368
642,59
642,381
642,498
642,323
642,1013
642,172
642,1947
642,1636
642,166
642,1000
643,1159
643,787
643,1684
643,105
643,2081
643,870
643,1180
643,610
643,1329
643,835
644,1221
644,574
644,831
644,1605
644,727
644,2010
644,640
644,401
644,1117
644,1608
645,1411
645,1625
645,63
645,1636
645,485
645,1033
645,127
645,473
645,1444
645,510
646,716
646,147
646,1268
646,523
646,710
646,1364
646,943
646,86
646,1205
646,1699
647,686
647,179
647,680
647,252
647,1460
647,823
647,48
647,531
647,1447
647,381
648,1061
648,79
648,388
648,384
648,1434
648,48
648,313
648,1443
648,150
648,184
649,733
649,246
649,1767
649,375
649,1295
649,774
649,95
649,1670
649,1439
649,749
650,16
650,960
650,1095
650,821
650,689
650,134
650,207
650,1131
650,27
650,1294
651,1362
651,821
651,623
651,1025
651,323
651,881
651,817
651,166
651,710
651,197
652,310
652,192
652,1096
652,1470
652,1433
652,1356
652,348
652,1762
652,178
652,1242
653,456
653,274
653,419
653,1487
653,838
653,265
653,1258
653,1140
653,581
653,1548
654,51
654,250
654,1599
654,1967
654,93
654,117
654,59
654,2162
654,1505
654,1142
655,1841
655,1364
655,1190
655,328
655,1471
655,10
655,1518
655,1396
655,802
655,38
656,761
656,1245
656,1166
656,574
656,861
656,1076
656,106
656,257
656,1145
656,596
657,693
657,1064
657,1127
657,1419
657,1894
657,691
657,351
657,1215
657,1599
657,1803
658,279
658,1150
658,1561
658,105
658,907
658,606
658,1786
658,1660
658,1817
658,1592
659,579
659,905
659,977
659,1988
659,1867
659,297
659,792
659,1638
659,2110
659,1247
660,647
660,471
660,74
660,163
660,1529
660,125
660,1191
660,150
660,61
660,815
661,878
661,1411
661,2074
661,745
661,95
661,1084
661,1766
661,1763
661,890
661,1463
662,688
662,251
662,2151
662,1454
662,622
662,182
662,1531
662,814
662,33
662,531
663,1101
663,114
663,1094
663,1540
663,19
663,495
663,466
663,1573
663,1934
663,310
664,598
664,574
664,258
664,728
664,1259
664,1966
664,1338
664,597
664,722
664,2050
665,598
665,1248
665,1819
665,761
665,1516
665,96
665,1277
665,408
665,2022
665,1264
666,105
666,929
666,864
666,641
666,799
666,1337
666,1848
666,2049
666,1121
666,1390
667,419
667,297
667,1249
667,862
667,1259
667,435
667,1845
667,267
667,1998
667,415
668,1738
668,559
668,1612
668,289
668,1402
668,2109
668,666
668,943
668,128
668,26
669,1208
669,1281
669,1471
669,741
669,988
669,656
669,543
669,1209
669,1703
669,1699
670,741
670,201
670,1434
670,138
670,36
670,1523
670,180
670,1925
670,471
670,1098
671,117
671,1860
671,1446
671,345
671,206
671,251
671,324
671,626
671,45
671,126
672,1605
672,1646
672,721
672,1534
672,255
672,924
672,445
672,1652
672,1903
672,2058
673,1132
673,828
673,489
673,1166
673,1156
673,2085
673,2127
673,278
673,230
673,229
674,1172
674,2057
674,1684
674,905
674,641
674,1180
674,857
674,1663
674,1543
674,192
675,150
675,947
675,689
675,114
675,960
675,1058
675,236
675,770
675,1726
675,1738
676,218
676,349
676,305
676,558
676,137
676,495
676,1703
676,235
676,1253
676,1287
677,114
677,1540
677,79
677,780
677,16
677,636
677,125
677,1762
677,556
677,51
678,714
678,1446
678,79
678,537
678,1294
678,327
678,1434
678,362
678,201
678,1698
679,257
679,1867
679,1457
679,1819
679,1788
679,786
679,1487
679,1508
679,1679
679,911
680,640
680,1406
680,964
680,1733
680,1631
680,1080
680,369
680,1927
680,55
680,488
681,1078
681,575
681,1648
681,1221
681,211
681,1665
681,1136
681,229
681,1608
681,1533
682,828
682,812
682,106
682,1368
682,730
682,876
682,1889
682,2058
682,1844
682,1015
683,867
683,1172
683,2081
683,367
683,1004
683,1552
683,1134
683,395
683,1687
683,1930
684,905
684,1589
684,792
684,1121
684,963
684,94
684,232
684,1249
684,757
684,1274
685,472
685,37
685,88
685,255
685,183
685,635
685,533
685,490
685,1070
685,1294
686,485
686,1142
686,626
686,324
686,561
686,985
686,1353
686,983
686,176
686,1215
687,1160
687,210
687,575
687,1589
687,395
687,335
687,834
687,1170
687,1533
687,757
688,237
688,1152
688,1592
688,1867
688,585
688,431
688,641
688,1889
688,94
688,1837
689,218
689,614
689,71
689,37
689,543
689,1267
689,403
689,77
689,780
689,1505
690,1379
690,1411
690,78
690,244
690,1614
690,956
690,1058
690,127
690,153
690,203
691,883
691,761
691,1152
691,585
691,221
691,641
691,828
691,1337
691,1141
691,1786
692,395
692,850
692,730
692,783
692,1820
692,831
692,756
692,1366
692,1148
692,472
693,270
693,433
693,780
693,678
693,773
693,130
693,87
693,615
693,109
693,2006
694,1076
694,1159
694,832
694,1131
694,1509
694,1874
694,2011
694,1513
694,1926
694,1386
695,614
695,1914
695,496
695,213
695,809
695,756
695,1414
695,632
695,148
695,1985
696,145
696,624
696,822
696,1025
696,891
696,1714
696,1420
696,698
696,953
696,61
697,566
697,1043
697,954
697,118
697,513
697,2100
697,654
697,955
697,153
697,66
698,821
698,1013
698,1850
698,1061
698,709
698,1634
698,1862
698,142
698,2168
698,1322
699,674
699,954
699,124
699,684
699,554
699,932
699,568
699,1875
699,320
699,5
700,143
700,1061
700,146
700,1214
700,1096
700,509
700,989
700,1087
700,1495
700,177
701,83
701,650
701,115
701,514
701,1568
701,163
701,1046
701,1731
701,708
701,164
702,1276
702,401
702,1510
702,597
702,783
702,1230
702,420
702,865
702,2010
702,2113
703,419
703,996
703,1246
703,392
703,1513
703,1588
703,477
703,915
703,916
703,2129
704,2021
704,1685
704,92
704,555
704,1635
704,351
704,117
704,391
704,676
704,2028
705,103
705,597
705,484
705,1131
705,832
705,1146
705,862
705,1649
705,1638
705,489
706,828
706,1172
706,760
706,971
706,1221
706,1596
706,393
706,1275
706,1372
706,1006
707,147
707,672
707,554
707,1766
707,2074
707,1039
707,4
707,1001
707,881
707,551
708,1622
708,936
708,1290
708,956
708,1000
708,1378
708,665
708,203
708,192
708,1615
709,614
709,615
709,773
709,510
709,956
709,349
709,1616
709,150
709,941
709,1110
710,1152
710,972
710,1078
710,851
710,222
710,927
710,1180
710,1338
710,1593
710,1789
711,862
711,1874
711,421
711,98
711,1903
711,585
711,1560
711,1631
711,1989
711,1125
712,33
712,1464
712,305
712,137
712,540
712,231
712,566
712,134
712,527
712,149
713,1411
713,1625
713,938
713,614
713,310
713,56
713,635
713,476
713,159
713,42
714,831
714,455
714,577
714,1080
714,1015
714,641
714,1228
714,1625
714,907
714,585
715,574
715,911
715,303
715,1968
715,1966
715,1817
715,1607
715,365
715,233
715,1646
716,1221
716,274
716,727
716,1554
716,1529
716,867
716,1965
716,1821
716,2083
716,1244
717,1406
717,614
717,42
717,875
717,476
717,1362
717,358
717,498
717,931
717,1445
718,1338
718,1015
718,1081
718,2081
718,1552
718,1864
718,298
718,1786
718,265
718,1821
719,196
719,513
719,170
719,1253
719,570
719,652
719,1776
719,487
719,354
719,1951
720,1362
720,1061
720,362
720,320
720,578
720,347
720,1213
720,636
720,1581
720,826
721,648
721,1125
721,334
721,905
721,1786
721,730
721,103
721,137
721,1510
721,398
722,1613
722,362
722,147
722,1098
722,1908
722,1634
722,490
722,538
722,665
722,1294
723,1076
723,1015
723,258
723,1078
723,1144
723,868
723,607
723,1486
723,1171
723,720
724,1914
724,1486
724,574
724,1560
724,257
724,1173
724,1245
724,718
724,1487
724,2049
725,745
725,1713
725,1807
725,1467
725,2093
725,382
725,357
725,960
725,1206
725,550
726,678
726,337
726,1802
726,250
726,341
726,348
726,631
726,1526
726,125
726,381
727,2121
727,247
727,651
727,241
727,156
727,1732
727,538
727,1719
727,141
727,1108
728,467
728,555
728,1068
728,3
728,1108
728,491
728,1776
728,318
728,198
728,117
729,1061
729,1253
729,709
729,2005
729,1355
729,1434
729,172
729,1618
729,1642
729,189
730,830
730,575
730,717
730,795
730,1256
730,1146
730,1174
730,439
730,1652
730,835
731,395
731,106
731,797
731,1227
731,96
731,1276
731,132
731,1845
731,1249
731,229
732,1344
732,440
732,210
732,1185
732,860
732,222
732,476
732,1172
732,1510
732,1606
733,440
733,42
733,343
733,939
733,1323
733,931
733,567
733,1530
733,1322
733,336
734,1161
734,267
734,1076
734,1221
734,830
734,1784
734,297
734,1457
734,411
734,2126
735,25
735,218
735,240
735,1097
735,398
735,455
735,1909
735,260
735,631
735,672
736,1076
736,211
736,222
736,790
736,1015
736,1249
736,799
736,1166
736,792
736,1145
737,150
737,132
737,394
737,148
737,440
737,151
737,105
737,288
737,756
737,485
738,1002
738,1875
738,237
738,362
738,1572
738,485
738,83
738,1565
738,1487
738,1528
739,614
739,291
739,122
739,495
739,1478
739,1094
739,100
739,398
739,158
739,1063
740,862
740,231
740,1678
740,2049
740,884
740,173
740,1651
740,200
740,1291
740,1141
741,40
741,83
741,563
741,48
741,1952
741,406
741,2013
741,324
741,1994
741,1564
742,693
742,1761
742,1703
742,348
742,595
742,814
742,1796
742,1464
742,471
742,900
743,1209
743,1216
743,750
743,890
743,1721
743,1286
743,241
743,1047
743,1450
743,2091
744,647
744,566
744,17
744,1568
744,502
744,322
744,1833
744,743
744,1731
744,108
745,585
745,222
745,1136
745,371
745,1237
745,291
745,2064
745,1651
745,882
745,1991
746,496
746,92
746,485
746,1967
746,160
746,130
746,1288
746,687
746,1020
746,1861
747,1490
747,379
747,513
747,243
747,168
747,46
747,481
747,709
747,320
747,663
748,1031
748,1876
748,155
748,373
748,124
748,1301
748,503
748,803
748,395
748,997
749,598
749,758
749,211
749,792
749,1820
749,334
749,1501
749,1693
749,1386
749,580
750,767
750,1533
750,1760
750,400
750,884
750,371
750,1855
750,924
750,297
750,420
751,344
751,454
751,1469
751,1407
751,67
751,1751
751,1350
751,289
751,2006
751,1891
752,1276
752,419
752,640
752,1153
752,103
752,759
752,834
752,1170
752,474
752,727
753,648
753,1529
753,465
753,1499
753,2145
753,65
753,745
753,148
753,1835
753,256
754,1045
754,1039
754,669
754,955
754,819
754,1059
754,1049
754,1047
754,943
754,1209
755,740
755,165
755,1052
755,897
755,14
755,19
755,1834
755,954
755,1669
755,892
756,1499
756,433
756,150
756,252
756,543
756,1747
756,634
756,1126
756,1292
756,32
757,445
757,1164
757,1507
757,1246
757,1487
757,364
757,1679
757,1263
757,365
757,720
758,136
758,984
758,558
758,187
758,205
758,1381
758,1233
758,1619
758,1134
758,1636
759,179
759,1025
759,131
759,860
759,693
759,175
759,1284
759,1573
759,1326
759,929
760,1851
760,77
760,563
760,218
760,651
760,559
760,506
760,826
760,685
760,203
761,674
761,355
761,1979
761,1738
761,156
761,676
761,1113
761,1909
761,1380
761,1541
762,456
762,1294
762,1170
762,366
762,1036
762,870
762,419
762,78
762,1122
762,1329
763,270
763,1723
763,890
763,133
763,945
763,153
763,1469
763,126
763,496
763,502
764,902
764,344
764,690
764,947
764,169
764,127
764,1723
764,1617
764,1874
764,206
765,1286
765,310
765,1569
765,156
765,486
765,1466
765,654
765,502
765,59
765,208
766,785
766,1264
766,1078
766,231
766,767
766,1150
766,599
766,2070
766,1609
766,1683
767,1624
767,343
767,674
767,1394
767,554
767,1702
767,823
767,455
767,1961
767,1233
768,187
768,40
768,1713
768,555
768,824
768,1030
768,327
768,1423
768,942
768,2060
769,1276
769,1019
769,963
769,905
769,269
769,1081
769,1251
769,1821
769,2132
769,1978
770,145
770,1355
770,675
770,707
770,187
770,133
770,1200
770,1746
770,1107
770,1208
771,1561
771,785
771,1608
771,220
771,1589
771,607
771,401
771,1966
771,1930
771,369
772,423
772,417
772,231
772,609
772,392
772,104
772,2023
772,1158
772,597
772,970
773,1573
773,353
773,1713
773,2002
773,1253
773,135
773,162
773,305
773,134
773,2160
774,489
774,1965
774,1123
774,1171
774,1181
774,227
774,1596
774,639
774,2164
774,399
775,1208
775,1083
775,516
775,170
775,1284
775,542
775,702
775,1013
775,881
775,535
776,328
776,566
776,1466
776,5
776,1084
776,148
776,653
776,1670
776,1472
776,1279
777,282
777,402
777,1012
777,1207
777,487
777,1201
777,1194
777,1383
777,704
777,1772
778,1552
778,1549
778,831
778,721
778,971
778,1821
778,1534
778,1660
778,1146
778,906
779,406
779,150
779,741
779,114
779,306
779,540
779,180
779,165
779,890
779,1879
780,614
780,240
780,433
780,25
780,1685
780,1406
780,148
780,1899
780,754
780,29
781,1022
781,90
781,787
781,2143
781,367
781,335
781,1656
781,1227
781,266
781,272
782,1343
782,327
782,1751
782,1625
782,67
782,1290
782,27
782,1891
782,1919
782,201
783,614
783,255
783,1125
783,1529
783,1318
783,485
783,1088
783,1624
783,1092
783,839
784,759
784,366
784,2167
784,1123
784,1501
784,1657
784,275
784,1145
784,1603
784,1191
785,1533
785,721
785,876
785,2057
785,96
785,1146
785,101
785,1514
785,967
785,301
786,1101
786,496
786,325
786,343
786,1419
786,1733
786,613
786,1851
786,1645
786,1598
787,1468
787,1357
787,37
787,1318
787,803
787,1101
787,55
787,822
787,18
787,1084
788,1648
788,1021
788,1003
788,132
788,1588
788,1156
788,1592
788,2172
788,427
788,1790
789,1114
789,239
789,1296
789,59
789,2028
789,240
789,647
789,1478
789,291
789,996
790,1025
790,507
790,19
790,1396
790,141
790,388
790,1677
790,1292
790,1296
790,449
791,1767
791,305
791,310
791,1731
791,944
791,1933
791,532
791,991
791,61
791,1204
792,1250
792,982
792,1832
792,716
792,1208
792,1904
792,10
792,634
792,751
792,1082
793,25
793,1344
793,1530
793,1683
793,488
793,1561
793,609
793,823
793,1128
793,2127
794,1023
794,635
794,1070
794,625
794,986
794,476
794,1421
794,1128
794,1063
794,1462
795,1101
795,1391
795,2051
795,1487
795,279
795,1078
795,717
795,1593
795,828
795,1967
796,279
796,575
796,291
796,229
796,263
796,1384
796,1140
796,1363
796,1187
796,1300
797,905
797,1552
797,574
797,1249
797,240
797,1510
797,484
797,421
797,1954
797,1487
798,571
798,176
798,1283
798,63
798,1361
798,1520
798,1642
798,527
798,41
798,181
799,115
799,661
799,520
799,749
799,198
799,17
799,815
799,1491
799,532
799,1492
800,212
800,105
800,213
800,1602
800,1871
800,401
800,1245
800,978
800,717
800,1589
801,456
801,334
801,911
801,1149
801,838
801,787
801,728
801,1799
801,870
801,1340
802,1283
802,570
802,563
802,471
802,533
802,1703
802,739
802,178
802,502
802,2057
803,63
803,288
803,1270
803,1615
803,1471
803,1470
803,1839
803,321
803,1699
803,118
804,1344
804,7
804,1622
804,22
804,1094
804,571
804,1185
804,83
804,1569
804,703
805,1379
805,1763
805,932
805,890
805,148
805,289
805,1410
805,295
805,444
805,2016
806,1076
806,103
806,1648
806,721
806,1514
806,265
806,1533
806,2025
806,1327
806,1264
807,1509
807,1249
807,717
807,1338
807,1684
807,1638
807,1734
807,366
807,1122
807,639
808,203
808,471
808,1451
808,743
808,1040
808,714
808,158
808,1216
808,385
808,237
809,1250
809,1270
809,893
809,1645
809,513
809,623
809,124
809,384
809,2170
809,1852
810,1161
810,838
810,579
810,104
810,1552
810,605
810,1647
810,444
810,297
810,2127
811,1794
811,1190
811,892
811,502
811,1573
811,1213
811,1028
811,282
811,240
811,291
812,1389
812,1172
812,1733
812,400
812,1138
812,2050
812,1222
812,1632
812,105
812,1327
813,305
813,256
813,1253
813,1270
813,1294
813,151
813,1403
813,636
813,1361
813,84
814,645
814,532
814,1250
814,1253
814,145
814,1281
814,544
814,2054
814,1438
814,699
815,226
815,297
815,577
815,489
815,419
815,1123
815,1230
815,1658
815,799
815,927
816,1344
816,1002
816,496
816,1406
816,1624
816,636
816,122
816,476
816,561
816,1781
817,598
817,210
817,2135
817,1684
817,1159
817,395
817,393
817,1247
817,1695
817,435
818,417
818,1160
818,767
818,1164
818,1786
818,1890
818,97
818,919
818,1679
818,422
819,321
819,740
819,434
819,670
819,881
819,1898
819,1825
819,1045
819,1094
819,159
820,1021
820,1173
820,830
820,905
820,1165
820,641
820,725
820,579
820,1743
820,393
821,289
821,1739
821,1431
821,56
821,150
821,1106
821,49
821,69
821,1738
821,2077
822,674
822,1776
822,142
822,327
822,1361
822,161
822,700
822,680
822,1755
822,1615
823,56
823,636
823,939
823,403
823,1541
823,840
823,291
823,491
823,1104
823,879
824,423
824,489
824,912
824,1552
824,725
824,1149
824,1156
824,397
824,872
824,1786
825,767
825,1134
825,862
825,1230
825,249
825,1368
825,1070
825,1606
825,1003
825,141
826,116
826,696
826,1184
826,1423
826,1433
826,703
826,542
826,1058
826,504
826,1556
827,226
827,1544
827,1683
827,1131
827,2081
827,1123
827,599
827,1171
827,1658
827,1562
828,115
828,145
828,536
828,1702
828,67
828,327
828,538
828,1083
828,824
828,144
829,1161
829,971
829,489
829,2025
829,1544
829,601
829,1590
829,640
829,611
829,1592
830,143
830,351
830,843
830,347
830,137
830,68
830,350
830,1806
830,1286
830,533
831,1045
831,843
831,145
831,45
831,932
831,1615
831,688
831,692
831,933
831,1937
832,291
832,1406
832,29
832,960
832,534
832,100
832,328
832,163
832,137
832,653
833,623
833,878
833,487
833,166
833,32
833,985
833,4
833,810
833,903
833,1748
834,536
834,567
834,187
834,1411
834,658
834,578
834,126
834,1471
834,1213
834,1433
835,554
835,670
835,190
835,934
835,1738
835,279
835,1233
835,244
835,993
835,481
836,147
836,203
836,16
836,313
836,572
836,1614
836,743
836,1958
836,121
836,1068
837,297
837,1078
837,1602
837,575
837,1149
837,1543
837,1593
837,912
837,926
837,642
838,1499
838,397
838,613
838,1517
838,474
838,831
838,605
838,1818
838,1142
838,1998
839,455
839,559
839,496
839,672
839,1724
839,342
839,665
839,118
839,1315
839,1576
840,29
840,1061
840,980
840,1205
840,1041
840,1382
840,1451
840,1432
840,1804
840,134
841,693
841,625
841,16
841,821
841,536
841,483
841,71
841,875
841,1202
841,1281
842,657
842,17
842,1625
842,1766
842,1439
842,38
842,989
842,876
842,1082
842,1310
843,648
843,25
843,674
843,1460
843,2006
843,145
843,1131
843,47
843,452
843,5
844,857
844,1848
844,1337
844,417
844,869
844,798
844,2058
844,873
844,1079
844,1786
845,1098
845,325
845,1461
845,130
845,195
845,756
845,510
845,350
845,351
845,1629
846,883
846,1131
846,783
846,1857
846,1185
846,1680
846,1673
846,729
846,849
846,1743
847,143
847,1283
847,520
847,1423
847,572
847,1342
847,528
847,1202
847,1083
847,1177
848,93
848,472
848,982
848,256
848,1464
848,122
848,558
848,1359
848,87
848,136
849,831
849,1078
849,979
849,258
849,1259
849,1554
849,1247
849,422
849,761
849,793
850,79
850,523
850,570
850,179
850,652
850,651
850,716
850,1759
850,487
850,288
851,395
851,2034
851,1817
851,103
851,392
851,1164
851,148
851,1514
851,1785
851,1606
852,830
852,1246
852,1166
852,1158
852,230
852,1368
852,1561
852,1667
852,812
852,608
853,1362
853,10
853,2121
853,822
853,931
853,254
853,653
853,570
853,1002
853,7
854,939
854,440
854,362
854,343
854,87
854,890
854,1113
854,1242
854,1310
854,678
855,523
855,1012
855,821
855,79
855,1208
855,403
855,1733
855,144
855,569
855,126
856,467
856,578
856,1614
856,1625
856,1113
856,239
856,1411
856,629
856,77
856,692
857,984
857,394
857,1533
857,850
857,371
857,1160
857,520
857,1509
857,852
857,256
858,29
858,1615
858,1033
858,1394
858,237
858,1521
858,1474
858,1849
858,1636
858,1025
859,1053
859,741
859,1466
859,1377
859,1573
859,982
859,731
859,989
859,674
859,1190
860,475
860,1538
860,755
860,1378
860,1056
860,950
860,1410
860,1047
860,328
860,1091
861,1438
861,2121
861,279
861,1364
861,617
861,1472
861,1945
861,254
861,1932
861,2147
862,598
862,579
862,792
862,489
862,369
862,1170
862,1150
862,1545
862,1549
862,2131
863,136
863,116
863,388
863,144
863,69
863,1061
863,1361
863,1423
863,779
863,1429
864,7
864,661
864,325
864,653
864,384
864,818
864,200
864,291
864,1
864,533
865,1159
865,979
865,1170
865,1117
865,2083
865,1735
865,575
865,2159
865,1340
865,2132
866,984
866,1208
866,558
866,571
866,1573
866,709
866,648
866,354
866,1201
866,305
867,1540
867,335
867,939
867,451
867,358
867,1389
867,1104
867,40
867,637
867,1237
868,455
868,137
868,59
868,77
868,111
868,1912
868,1919
868,495
868,1461
868,1104
869,132
869,41
869,802
869,440
869,114
869,1497
869,1622
869,17
869,145
869,1295
870,226
870,1078
870,579
870,1222
870,1164
870,230
870,1737
870,104
870,1574
870,1742
871,609
871,838
871,1166
871,2127
871,1487
871,1788
871,2057
871,1036
871,1606
871,1989
872,417
872,439
872,763
872,212
872,717
872,1302
872,1871
872,1788
872,1334
872,1175
873,867
873,838
873,1562
873,1254
873,1966
873,1150
873,1507
873,2070
873,269
873,1969
874,537
874,656
874,362
874,1356
874,328
874,256
874,161
874,893
874,184
874,1565
875,1993
875,1790
875,964
875,1596
875,977
875,913
875,1930
875,2131
875,257
875,796
876,890
876,142
876,256
876,1207
876,1356
876,1025
876,294
876,167
876,565
876,2173
877,10
877,1351
877,1094
877,88
877,1717
877,1616
877,519
877,1014
877,1200
877,111
878,768
878,274
878,640
878,1221
878,1544
878,1821
878,756
878,1517
878,1679
878,870
879,25
879,255
879,16
879,555
879,670
879,1739
879,1343
879,1317
879,1219
879,250
880,1131
880,759
880,1679
880,1980
880,230
880,392
880,1222
880,1387
880,862
880,276
881,1793
881,555
881,376
881,960
881,1070
881,59
881,1895
881,1727
881,1766
881,804
882,1275
882,1221
882,1652
882,1076
882,574
882,1590
882,427
882,474
882,1845
882,610
883,79
883,218
883,467
883,77
883,385
883,361
883,991
883,47
883,567
883,36
884,203
884,1184
884,537
884,1434
884,152
884,1480
884,1973
884,1383
884,86
884,157
885,787
885,1391
885,1036
885,590
885,783
885,834
885,1006
885,1684
885,567
885,210
886,984
886,1540
886,51
886,1758
886,1747
886,776
886,1815
886,519
886,1778
886,1782
887,1076
887,1545
887,1273
887,1310
887,1122
887,1931
887,1457
887,593
887,804
887,2022
888,1276
888,979
888,416
888,1820
888,1965
888,1543
888,1262
888,2008
888,717
888,1191
889,34
889,1460
889,406
889,1877
889,693
889,1670
889,2075
889,491
889,260
889,394
890,767
890,219
890,222
890,761
890,787
890,614
890,79
890,94
890,798
890,371
891,982
891,240
891,1624
891,1520
891,1625
891,1781
891,1317
891,837
891,56
891,1358
892,830
892,106
892,210
892,397
892,1590
892,1247
892,798
892,279
892,1575
892,907
893,419
893,1684
893,2135
893,979
893,2163
893,812
893,1262
893,1592
893,367
893,411
894,1378
894,56
894,687
894,947
894,569
894,1433
894,2019
894,668
894,1859
894,1213
895,423
895,831
895,211
895,828
895,838
895,1605
895,392
895,601
895,1130
895,1516
896,226
896,1221
896,1562
896,1683
896,395
896,1022
896,1697
896,1821
896,1968
896,1658
897,471
897,1342
897,69
897,362
897,508
897,41
897,877
897,1242
897,1358
897,937
898,212
898,884
898,921
898,915
898,484
898,585
898,173
898,1148
898,651
898,1593
899,1464
899,1101
899,122
899,844
899,355
899,693
899,1717
899,1749
899,776
899,1215
900,954
900,503
900,942
900,559
900,203
900,116
900,647
900,1381
900,494
900,320
901,475
901,158
901,1200
